Price,Close,High,Low,Open,Volume
Ticker,TRV,TRV,TRV,TRV,TRV
Date,,,,,
1975-11-17,2.8810861110687256,3.062487829173053,2.8810861110687256,2.9771223147710164,455600
1975-11-24,2.902427911758423,2.902427911758423,2.859745148350211,2.8704158392022636,348400
1975-12-01,2.5396244525909424,2.8170624180000368,2.5396244525909424,2.8170624180000368,378800
1975-12-08,2.689014196395874,2.689014196395874,2.5396245188183255,2.5396245188183255,524800
1975-12-15,2.7316973209381104,2.7530387062579393,2.678343857638538,2.678343857638538,586000
1975-12-22,2.678344488143921,2.74236865917525,2.6676737929720327,2.7316979640033616,308800
1975-12-29,2.689014196395874,2.689014196395874,2.6356607401181784,2.646331431373717,213200
1976-01-05,2.774380922317505,2.838405097447909,2.721027443042168,2.721027443042168,502000
1976-01-12,2.7316973209381104,2.7743800915777683,2.7316973209381104,2.7743800915777683,439600
1976-01-19,2.689014196395874,2.7530383439291093,2.689014196395874,2.74236765267357,272800
1976-01-26,2.7316973209381104,2.8384042475372553,2.5609662383794785,2.571636931039393,1031200
1976-02-02,2.742368459701538,2.859746098054522,2.742368459701538,2.7743805428887156,461200
1976-02-09,2.774380922317505,2.817063705737774,2.742368834752303,2.774380922317505,314400
1976-02-16,2.7103559970855713,2.7957215403008653,2.6783439183798365,2.7743801544970417,663200
1976-02-23,2.678344488143921,2.8170635253784666,2.678344488143921,2.710356573659585,807200
1976-03-01,2.6249897480010986,2.721025958293822,2.6249897480010986,2.6783431981637227,293600
1976-03-08,2.838404655456543,2.8810874322303253,2.657002854167967,2.657002854167967,393200
1976-03-15,2.7957229614257812,2.8384057547299917,2.7743815647736763,2.8170643580778867,346800
1976-03-22,2.902427911758423,2.9984641294269,2.7957210032378925,2.7957210032378925,570400
1976-03-29,2.849074125289917,2.9024275733290543,2.83840343568209,2.9024275733290543,134400
1976-04-05,2.774380922317505,2.9771241435637843,2.774380922317505,2.934441360143515,382000
1976-04-12,2.689014196395874,2.795721108951266,2.689014196395874,2.7743797264401877,454400
1976-04-19,2.6249897480010986,2.7530380283913964,2.6249897480010986,2.710355268261297,248400
1976-04-26,2.464930295944214,2.689014868302779,2.464930295944214,2.62499070477176,501600
1976-05-03,2.4542593955993652,2.4969421676967456,2.3368817723315694,2.4009059304776397,356400
1976-05-10,2.4969403743743896,2.5609644865378356,2.411574891489795,2.454257632932092,538800
1976-05-17,2.390235185623169,2.464930035173893,2.390235185623169,2.443588649587972,310000
1976-05-24,2.304870128631592,2.358223603831397,2.304870128631592,2.347552908791436,159600
1976-05-31,2.2835278511047363,2.3475519964628133,2.2835278511047363,2.304869232890762,104000
1976-06-07,2.1448090076446533,2.2621866150281917,2.1448090076446533,2.2621866150281917,208800
1976-06-14,2.347552537918091,2.3902353113347834,2.1448093641888013,2.1448093641888013,448400
1976-06-21,2.304870128631592,2.3795649939113193,2.2835287385516696,2.347552908791436,530400
1976-06-28,2.4969403743743896,2.5396231158166866,2.304868037884052,2.304868037884052,550000
1976-07-05,2.528954267501831,2.5716370399491195,2.4329180294954327,2.4756008019427207,412800
1976-07-12,2.5396244525909424,2.667672744318217,2.5396244525909424,2.6249899804091252,739600
1976-07-19,2.4435880184173584,2.5609656088216854,2.432917328380601,2.5396242287481714,204800
1976-07-26,2.7957229614257812,2.8384057547299917,2.4756020116442032,2.4756020116442032,637600
1976-08-02,2.838404655456543,2.9130995148106624,2.806392572876206,2.8277339612630974,546000
1976-08-09,2.9451098442077637,2.9877925955730937,2.795720214429109,2.838402965794439,412400
1976-08-16,2.8597447872161865,3.0304758192887946,2.8597447872161865,2.9451103032524903,412000
1976-08-23,2.8170628547668457,2.881087010557001,2.774380084240075,2.8597456252936158,314800
