Price,Close,High,Low,Open,Volume
Ticker,GD,GD,GD,GD,GD
Date,,,,,
1962-01-01,0.17602036893367767,0.18238254834415346,0.16470982026881992,0.16470982026881992,9156000
1962-01-08,0.19227924942970276,0.19510688267477097,0.1731927014298593,0.1760203346749275,10284000
1962-01-15,0.18803782761096954,0.1929861833345716,0.17389964528658416,0.1922792850049294,6548000
1962-01-22,0.19157245755195618,0.19298626831704055,0.18026190401514477,0.18803791041440432,3804000
1962-01-29,0.20429670810699463,0.20783125327660776,0.18945161569797556,0.1915723508896753,8880000
1962-02-05,0.1936931610107422,0.20571062546616975,0.18733097949802063,0.20429680135968675,3876000
1962-02-12,0.18945175409317017,0.19652084959639637,0.18733103083549418,0.19227940308104435,2216000
1962-02-19,0.19015851616859436,0.20217597442697136,0.18733088289698183,0.1894516044798865,3960000
1962-02-26,0.18521025776863098,0.1887448045696871,0.17602042799594947,0.1887448045696871,4072000
1962-03-05,0.17672738432884216,0.18379647970199586,0.17602047209488092,0.18308956746803462,1708000
1962-03-12,0.1746065765619278,0.17814112253700146,0.17107203058685413,0.17602038686202354,1888000
1962-03-19,0.17602036893367767,0.18450328380312636,0.1696581895232019,0.1731927351382686,3088000
1962-03-26,0.1746065765619278,0.1795549328370972,0.17036511869519483,0.17602038686202354,2568000
1962-04-02,0.17814114689826965,0.17884804540337632,0.16541677155797913,0.17389968845150613,2856000
1962-04-09,0.182382732629776,0.18521038276555896,0.1724859976042409,0.17814128439257176,3148000
1962-04-16,0.17672738432884216,0.1845033919359571,0.17107211342361098,0.18238265523407335,3368000
1962-04-23,0.17814114689826965,0.18026186938003905,0.1724858644748434,0.1767273229216069,3156000
1962-04-30,0.17389976978302002,0.1802619536870948,0.17036522167150836,0.17814123021348022,2300000
1962-05-07,0.15764079988002777,0.17460663724311049,0.15410625267659014,0.17389972510577745,3636000
1962-05-14,0.1661236733198166,0.17107204345029217,0.15693385848690353,0.15764075694849386,2500000
1962-05-21,0.1498647779226303,0.166123686530165,0.1477440419195443,0.166123686530165,3284000
1962-05-28,0.14703717827796936,0.15127863819590162,0.11593316135184846,0.14845100274502324,7352000
1962-06-04,0.13714034855365753,0.1456232622717063,0.13077817000673078,0.14420943882429163,2524000
1962-06-11,0.12724369764328003,0.13572661621278964,0.1187607790737704,0.13572661621278964,3284000
1962-06-18,0.11451928317546844,0.13007127577200442,0.11451928317546844,0.12724364198019983,2232000
1962-06-25,0.1343127340078354,0.13855419146262185,0.11310546021712453,0.11451928386312721,4316000
1962-07-02,0.12158835679292679,0.13289889032259666,0.1201745333601083,0.13289889032259666,2088000
1962-07-09,0.13289888203144073,0.13643342690975796,0.11946761419047895,0.12158834920740051,3256000
1962-07-16,0.12936438620090485,0.13501966824031209,0.1230022057043925,0.13289893241932546,1660000
1962-07-23,0.12865744531154633,0.13007125524269447,0.12229525343011191,0.12936434353551074,1540000
1962-07-30,0.14420950412750244,0.14633024025896949,0.12795059453571728,0.12865750657953964,4520000
1962-08-06,0.13714034855365753,0.14845089568331601,0.13643343682995018,0.14420943882429163,3472000
1962-08-13,0.14774401485919952,0.14845092673075236,0.1364334653640215,0.13714037723557435,4000000
1962-08-20,0.14138191938400269,0.1519855633378029,0.13926119598653486,0.1477441030596367,2792000
1962-08-27,0.14138191938400269,0.14562337966216887,0.1371404591058365,0.1420888316775688,1056000
1962-09-03,0.1350197196006775,0.14279572693577536,0.1314851720377447,0.1413819025173107,1544000
1962-09-10,0.1392611265182495,0.14562330702020698,0.13148512213442426,0.13501966835586993,2176000
1962-09-17,0.1336059272289276,0.146330309597493,0.13289901485013528,0.13926121277603407,1720000
