Price,Close,High,Low,Open,Volume
Ticker,TSM,TSM,TSM,TSM,TSM
Date,,,,,
1997-10-06,3.2841203212738037,3.495148423020676,2.8027133000232505,2.8027133000232505,20871127
1997-10-13,2.651036024093628,3.290713660496471,2.644441465410916,3.290713660496471,13819365
1997-10-20,2.0838990211486816,2.651036042592152,2.0311418412084463,2.21579137924059,44876005
1997-10-27,2.0838990211486816,2.21579137924059,1.6486541210936478,2.0311418412084463,29279703
1997-11-03,2.512549877166748,2.690604199608112,2.268548764198911,2.268548764198911,21451208
1997-11-10,2.3147096633911133,2.6246564193343294,2.2817366445381566,2.6114673064745024,13223289
1997-11-17,2.3147096633911133,2.479574994359286,2.1960064641357238,2.4729804379293725,13775612
1997-11-24,2.321305274963379,2.3542783054418694,2.2026017971524783,2.2026017971524783,5558985
1997-12-01,2.327899217605591,2.3542779217332557,2.182817765124042,2.2157910269319054,11870239
1997-12-08,2.1036829948425293,2.4795762093882794,2.0904938755198392,2.4136301393678172,10301717
1997-12-15,1.9586013555526733,2.0904935963309215,1.8201143192903206,2.0904935963309215,16289293
1997-12-22,1.8992496728897095,1.9783853372869067,1.8662766371932176,1.9454121832386595,3115403
1997-12-29,1.9454119205474854,1.9783850701433308,1.8992494164319105,1.925628362174848,3902957
1998-01-05,1.536545753479004,1.9586017407573024,1.52995154845668,1.9454122655468127,14507651
1998-01-12,1.8398981094360352,1.8794659379741696,1.4112479749260145,1.503572513675847,12549587
1998-01-19,2.0838990211486816,2.0970879019026647,1.8860604840108188,1.8860604840108188,9135911
1998-01-26,2.5059549808502197,2.5191443384349195,2.1828186788192423,2.228980838606858,16817622
1998-02-02,2.611468553543091,2.763144607378727,2.538927688063046,2.545522484345597,12668143
1998-02-09,2.7301716804504395,2.796117752248665,2.5125495488348917,2.6114686565322294,11804375
1998-02-16,2.86206316947937,2.95438768858694,2.815901028277304,2.8356847016338587,6563423
1998-02-23,3.0269291400909424,3.2049838928565504,2.7829285595695485,2.848874860732305,9777150
1998-03-02,2.7829291820526123,3.0335246144356796,2.538928073546302,3.0269298171518457,10816403
1998-03-09,2.835685968399048,2.9016322858242596,2.637847489530501,2.6642259691598764,4498562
1998-03-16,2.71038818359375,2.8752536109035693,2.6444421073512334,2.8752536109035693,8913381
1998-03-23,2.822496175765991,2.8752533636073774,2.6246577273506997,2.6312522870670576,5711414
1998-03-30,2.677415132522583,2.815902081324867,2.644442094560806,2.809307521073217,7146325
1998-04-06,2.591684579849243,2.703793283929825,2.5587115429801397,2.684009840533993,3498359
1998-04-13,2.4004406929016113,2.5587113023283523,2.3872515740758398,2.538927624089695,6126361
1998-04-20,2.61806321144104,2.6246575339680263,2.347683915956619,2.3938458305699517,7916002
1998-04-27,2.558711528778076,2.6114687188607406,2.4795763354128733,2.5521174421885973,4896102
1998-05-04,2.538928270339966,2.6180639502515115,2.5191445870656364,2.545523068134966,3263598
1998-05-11,2.499359369277954,2.6048734854626754,2.4927648109862393,2.5587108673103014,6631168
1998-05-18,2.393845796585083,2.4466029797903803,2.3740621191745186,2.4466029797903803,5758931
1998-05-25,1.991574764251709,2.189413210396989,1.991574764251709,2.1366560231609424,9914056
1998-06-01,1.9190341234207153,1.9256289209459707,1.7937365209940703,1.8530879234447653,8086309
1998-06-08,1.7277895212173462,1.9124385589716715,1.675032348954548,1.9124385589716715,6960021
1998-06-15,1.9849803447723389,2.0047640274505083,1.661844138938084,1.661844138938084,6073201
1998-06-22,1.9454119205474854,1.9783850701433308,1.8464927084634275,1.879465858059273,5450308
1998-06-29,1.800330638885498,1.8398984752915175,1.7739522785344313,1.8333036780881573,5305405
1998-07-06,1.853087306022644,1.9520066322039549,1.7475734212168375,1.773951774066555,7036237
1998-07-13,2.0509259700775146,2.08389900009144,1.7541681081935114,1.820114286573097,15389769
1998-07-20,1.9849803447723389,2.077304907381112,1.925628941682506,2.0509266638102193,5572158
1998-07-27,1.9388178586959839,1.9981692627633114,1.9322231793428741,1.9849803774641988,4755906
1998-08-03,1.9717906713485718,2.004763707249278,1.8069251367897743,1.925628634120744,6180466
1998-08-10,1.9717906713485718,1.9717906713485718,1.7937362538144086,1.965195874805621,6481092
1998-08-17,1.833303451538086,1.9915747776038195,1.833303451538086,1.9322227936256633,5359038
1998-08-24,1.702070713043213,1.8464927390400847,1.5968863131994364,1.7739518797390412,4916819
1998-08-31,1.5490761995315552,1.7211956589055089,1.5299517362554882,1.6925089639914084,6774011
1998-09-07,1.769006609916687,1.8168171739472665,1.6351356104098393,1.7116333413211477,5845415
1998-09-14,1.8359414339065552,1.8550658941144367,1.7594441848338074,1.7690064149377482,5928801
1998-09-21,1.9220012426376343,1.9411257014141412,1.759444053147806,1.7690062825360595,3790305
1998-09-28,1.577762246131897,1.998499208045805,1.5299515666489973,1.912439251195664,14095056
1998-10-05,1.845503807067871,1.845503807067871,1.529951609398327,1.5777622902171344,6351568
