Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,VLO,VLO,VLO,VLO,VLO,VLO,
1982-01-04,1.4051742553710938,5.027421951293945,5.541590213775635,4.913163185119629,5.484460830688477,2178811,VLO
1982-01-11,1.373238205909729,4.913163185119629,5.084551811218262,4.5703840255737305,4.856032848358154,1754777,VLO
1982-01-18,1.285414457321167,4.598948955535889,4.913163185119629,4.3989949226379395,4.856032848358154,2669797,VLO
1982-01-25,1.3413023948669434,4.798902988433838,4.913163185119629,4.3989949226379395,4.598948955535889,1341245,VLO
1982-02-01,1.2534780502319336,4.484689235687256,4.7417731285095215,4.4561238288879395,4.6846442222595215,849383,VLO
1982-02-08,1.1543340682983398,4.113346099853516,4.484689235687256,3.9705209732055664,4.3989949226379395,1876429,VLO
1982-02-15,1.1783822774887085,4.199039936065674,4.25616979598999,3.9705209732055664,4.056215763092041,940841,VLO
1982-02-22,1.2024314403533936,4.284735202789307,4.341865062713623,3.8848259449005127,4.199039936065674,1504469,VLO
1982-03-01,1.0260746479034424,3.6563069820404053,4.313300132751465,3.5420479774475098,4.227604866027832,1475588,VLO
1982-03-08,1.0340907573699951,3.6848719120025635,3.8276970386505127,3.3706579208374023,3.627742052078247,1178020,VLO
1982-03-15,1.1543340682983398,4.113346099853516,4.227604866027832,3.742002010345459,3.7991321086883545,637146,VLO
1982-03-22,1.098220944404602,3.91339111328125,4.227604866027832,3.8276970386505127,4.113346099853516,892266,VLO
1982-03-29,1.1703667640686035,4.170475006103516,4.227604866027832,3.770566940307617,3.8276970386505127,1027485,VLO
1982-04-05,1.1623499393463135,4.141910076141357,4.284735202789307,4.113346099853516,4.227604866027832,1579298,VLO
1982-04-12,1.0741714239120483,3.8276970386505127,4.170475006103516,3.713437080383301,4.027650833129883,1621308,VLO
1982-04-19,1.1302852630615234,4.027650833129883,4.027650833129883,3.627742052078247,3.770566940307617,1686510,VLO
1982-04-26,1.258544683456421,4.484689235687256,4.656078815460205,4.056215763092041,4.170475006103516,2593655,VLO
1982-05-03,1.2745778560638428,4.541819095611572,4.541819095611572,4.284735202789307,4.484689235687256,796432,VLO
1982-05-10,1.384656548500061,4.913163185119629,4.970293045043945,4.5703840255737305,4.627513885498047,1947320,VLO
1982-05-17,1.271952509880066,4.513254165649414,4.913163185119629,4.484689235687256,4.798902988433838,743045,VLO
1982-05-24,1.2478015422821045,4.427558898925781,4.6846442222595215,4.370429992675781,4.627513885498047,578069,VLO
1982-05-31,1.271952509880066,4.513254165649414,4.627513885498047,4.370429992675781,4.427558898925781,726854,VLO
1982-06-07,1.2397509813308716,4.3989949226379395,4.513254165649414,4.227604866027832,4.484689235687256,515931,VLO
1982-06-14,1.0626435279846191,3.770566940307617,4.427558898925781,3.770566940307617,4.3989949226379395,663402,VLO
1982-06-21,1.1109459400177002,3.941956043243408,4.027650833129883,3.713437080383301,3.8276970386505127,762300,VLO
1982-06-28,1.0143413543701172,3.5991768836975098,3.9990859031677246,3.5706119537353516,3.9705209732055664,841942,VLO
1982-07-05,1.030442237854004,3.6563069820404053,3.742002010345459,3.5420479774475098,3.627742052078247,676968,VLO
1982-07-12,0.9660391211509705,3.427788019180298,3.6563069820404053,3.342092990875244,3.5706119537353516,1171017,VLO
1982-07-19,1.0465424060821533,3.713437080383301,3.8276970386505127,3.3992230892181396,3.4849181175231934,721165,VLO
1982-07-26,0.9660391211509705,3.427788019180298,3.742002010345459,3.3992230892181396,3.713437080383301,617892,VLO
1982-08-02,0.9338381886482239,3.313528060913086,3.5706119537353516,3.256398916244507,3.456352949142456,1027048,VLO
1982-08-09,0.8823548555374146,3.1135740280151367,3.2849628925323486,3.0850090980529785,3.2278339862823486,672591,VLO
1982-08-16,0.9471145272254944,3.342092990875244,3.4849181175231934,3.0850090980529785,3.1135740280151367,718977,VLO
1982-08-23,1.1413938999176025,4.027650833129883,4.3989949226379395,3.256398916244507,3.342092990875244,1990642,VLO
1982-08-30,1.1090137958526611,3.91339111328125,3.9990859031677246,3.770566940307617,3.8848259449005127,957907,VLO
1982-09-06,1.1818692684173584,4.170475006103516,4.25616979598999,3.8276970386505127,3.91339111328125,1692637,VLO
1982-09-13,1.1494885683059692,4.056215763092041,4.170475006103516,3.9990859031677246,4.113346099853516,746983,VLO
1982-09-20,1.173774003982544,4.141910076141357,4.199039936065674,3.91339111328125,3.9990859031677246,1052428,VLO
1982-09-27,1.1575840711593628,4.084781169891357,4.341865062713623,3.9990859031677246,4.199039936065674,1046738,VLO
1982-10-04,1.2628185749053955,4.4561238288879395,4.513254165649414,3.9990859031677246,4.056215763092041,1178457,VLO
1982-10-11,1.3275786638259888,4.6846442222595215,4.856032848358154,4.170475006103516,4.4561238288879395,1860675,VLO
1982-10-18,1.457099199295044,5.141682147979736,5.255940914154053,4.7417731285095215,4.827467918395996,1877304,VLO
1982-10-25,1.2628185749053955,4.4561238288879395,5.141682147979736,4.4561238288879395,4.941728115081787,1481714,VLO
1982-11-01,1.4409083127975464,5.084551811218262,5.370201110839844,4.341865062713623,4.5703840255737305,2071599,VLO
1982-11-08,1.3253426551818848,4.656078815460205,5.255940914154053,4.598948955535889,5.0559868812561035,1639688,VLO
1982-11-15,1.4716993570327759,5.1702470779418945,5.255940914154053,4.484689235687256,4.627513885498047,1249785,VLO
1982-11-22,1.4716993570327759,5.1702470779418945,5.255940914154053,5.0559868812561035,5.198812007904053,1085247,VLO
1982-11-29,1.3659971952438354,4.798902988433838,5.141682147979736,4.7417731285095215,4.998857021331787,1444079,VLO
1982-12-06,1.4554365873336792,5.113117218017578,5.113117218017578,4.6846442222595215,4.77033805847168,1413448,VLO
1982-12-13,1.4310442209243774,5.027421951293945,5.113117218017578,4.6846442222595215,4.998857021331787,2261955,VLO
1982-12-20,1.4716993570327759,5.1702470779418945,5.3416361808776855,4.998857021331787,5.113117218017578,1077371,VLO
1982-12-27,1.5774009227752686,5.541590213775635,5.598720073699951,4.998857021331787,5.227376937866211,2064596,VLO
1983-01-03,1.707495927810669,5.998629093170166,6.141452789306641,5.255940914154053,5.370201110839844,2233073,VLO
1983-01-10,1.6912336349487305,5.94149923324585,6.112887859344482,5.855803966522217,6.027194023132324,1275604,VLO
1983-01-17,1.731889009475708,6.084323883056641,6.170018196105957,5.598720073699951,6.027194023132324,1626121,VLO
1983-01-24,1.707495927810669,5.998629093170166,6.198583126068115,5.884368896484375,5.970064163208008,1695262,VLO
1983-01-31,1.731889009475708,6.084323883056641,6.227148056030273,5.912933826446533,6.027194023132324,911958,VLO
1983-02-07,1.7629338502883911,6.170018196105957,6.227148056030273,6.027194023132324,6.141452789306641,1419575,VLO
1983-02-14,1.6649925708770752,5.827239036560059,6.227148056030273,5.7415452003479,6.141452789306641,1137761,VLO
1983-02-21,1.583376169204712,5.541590213775635,5.770110130310059,5.370201110839844,5.684414863586426,1321552,VLO
1983-02-28,1.591537594795227,5.570155143737793,5.7415452003479,5.113117218017578,5.3416361808776855,1519347,VLO
1983-03-07,1.5752143859863281,5.513026237487793,5.598720073699951,5.370201110839844,5.570155143737793,561004,VLO
1983-03-14,1.3058769702911377,4.5703840255737305,5.513026237487793,4.484689235687256,5.455895900726318,2549020,VLO
1983-03-21,1.224259614944458,4.284735202789307,4.541819095611572,4.227604866027832,4.513254165649414,3158160,VLO
1983-03-28,1.403817892074585,4.913163185119629,5.027421951293945,4.056215763092041,4.199039936065674,2134613,VLO
1983-04-04,1.3711713552474976,4.798902988433838,5.027421951293945,4.7417731285095215,4.941728115081787,1077808,VLO
1983-04-11,1.4364644289016724,5.027421951293945,5.455895900726318,4.941728115081787,5.141682147979736,1850173,VLO
1983-04-18,1.4854356050491333,5.198812007904053,5.284505844116211,4.827467918395996,4.913163185119629,1520222,VLO
1983-04-25,1.5670526027679443,5.484460830688477,5.513026237487793,5.198812007904053,5.227376937866211,683093,VLO
