Price,Close,High,Low,Open,Volume
Ticker,NOC,NOC,NOC,NOC,NOC
Date,,,,,
1981-12-28,2.4697585105895996,2.4756528449755852,2.4638640268816707,2.4697585105895996,33868
1982-01-04,2.416708469390869,2.4697582192158234,2.292925968669185,2.4638637362033062,1209297
1982-01-11,2.086622953414917,2.4049212105919824,2.0158900073755692,2.287032967193069,2098505
1982-01-18,2.22808837890625,2.22808837890625,2.033572457762929,2.0571502492471363,2060653
1982-01-25,2.3165054321289062,2.3341887469543265,2.263455786296752,2.2752446130730144,641505
1982-02-01,2.3577659130096436,2.4992317961156556,2.3106103199969468,2.334188116503295,1658219
1982-02-08,2.133777618408203,2.357765363807158,2.133777618408203,2.328293087708799,379192
1982-02-15,2.2221932411193848,2.2339817600946343,2.121988067373926,2.1514603354046415,361925
1982-02-22,2.157356023788452,2.2398776496016106,2.1337783737498266,2.2045113238657033,361927
1982-03-01,2.190574884414673,2.214385471149793,2.178669741844379,2.178669741844379,430990
1982-03-08,1.892940878868103,2.2024780576652883,1.8691301642560354,2.154857080832516,1338129
1982-03-15,2.0179479122161865,2.0179479122161865,1.8810369830217406,1.8929424254534042,1212617
1982-03-22,2.202479124069214,2.21438441174103,2.0477102335384054,2.065568240444727,392474
1982-03-29,2.2620038986206055,2.285814607247563,2.190572225130981,2.2084302189019285,1057222
1982-04-05,2.172715663909912,2.2501000925361794,2.14295222493429,2.196525932539492,921750
1982-04-12,2.309626579284668,2.3810584473098158,2.202478852645534,2.232242294352952,986829
1982-04-19,2.2917683124542236,2.3215317507573987,2.262005024948207,2.315579032937332,513336
1982-04-26,2.2917683124542236,2.3572474544891655,2.2858157454313153,2.315579032937332,384504
1982-05-03,2.512017011642456,2.595354028878731,2.2858163854896527,2.351295395062411,3430659
1982-05-10,2.4227259159088135,2.56558930278218,2.4108206336693665,2.5120157589003553,878583
1982-05-17,2.3989176750183105,2.4763021599277866,2.375107238273785,2.4227282625601076,509353
1982-05-24,2.357247829437256,2.4167742631205127,2.345342391903422,2.404868825586679,977531
1982-05-31,2.366588592529297,2.3725952363255094,2.3065230675465984,2.35457545710011,387161
1982-06-07,2.450680732727051,2.468700512246791,2.3125295969531745,2.3605821394548285,1196015
1982-06-14,2.4566867351531982,2.510745755270529,2.3906144303840158,2.4266536756867696,1070503
1982-06-21,2.270484447479248,2.516753716469284,2.270484447479248,2.4626945158597153,2007526
1982-06-28,2.2344441413879395,2.2824966839343586,2.1022996493852864,2.2224310057513343,2311013
1982-07-05,2.3725955486297607,2.3725955486297607,2.210418122906735,2.2284379045040743,3320421
1982-07-12,2.5467865467071533,2.570812519073067,2.3725958124418933,2.414642024898613,1345435
1982-07-19,2.564805269241333,2.6428905693712976,2.4987331039131497,2.564805269241333,2353514
1982-07-26,2.5467865467071533,2.6068520862750337,2.5227601178514174,2.5527931919619062,1661538
1982-08-02,2.3906161785125732,2.6188660148669323,2.3665897438028356,2.582826438883982,3596017
1982-08-09,2.5107462406158447,2.5107462406158447,2.3305492184526937,2.3605819793982707,1145546
1982-08-16,2.534773111343384,2.5587995373837713,2.414641741957728,2.4867205635891216,1244493
1982-08-23,2.6549041271209717,2.799061759445583,2.522759630823411,2.6248713631349667,2342888
1982-08-30,2.9909627437591553,3.0272900563312377,2.627687777484764,2.6640150900568464,4399558
1982-09-06,2.930417776107788,2.984908910535426,2.9061991532966194,2.9485812830776696,1345435
1982-09-13,2.845655679702759,2.9425290175508003,2.7730006763167276,2.8577646935541487,2056668
1982-09-20,2.9788553714752197,3.051510350607871,2.8093270868323663,2.833545413209917,2155616
1982-09-27,2.936471939086914,3.0272903837181624,2.9001443158272457,2.972799255587621,1229884
1982-10-04,3.099944829940796,3.2936916118812802,2.9364714715755293,2.960689474214313,3136469
1982-10-11,3.0272903442382812,3.1423277141406714,2.9788537183630424,3.1120545928994288,1398562
1982-10-18,3.6024727821350098,3.6448551829764964,3.0091246920114947,3.039397484888284,5093524
1982-10-25,3.5843114852905273,3.608529795773608,3.390565001425885,3.5722024834284505,4618706
1982-11-01,3.481386184692383,3.765951609186905,3.4753313727548405,3.6327506547072446,2203432
1982-11-08,2.9788553714752197,3.4753312155945686,2.863818551251201,3.451113195976146,6008632
1982-11-15,3.0515081882476807,3.1181086152813218,2.881980023735901,2.98490806797295,4772773
1982-11-22,3.01518177986145,3.0272907847126556,2.9122540115901945,3.01518177986145,1362701
1982-11-29,3.3539774417877197,3.4759405162606165,2.8905189328613368,2.969794653199361,2365468
1982-12-06,3.530822992324829,3.6588837937972274,3.3783693335600855,3.5064304439983776,2075927
1982-12-13,3.4637467861175537,3.57351320618227,3.390569069752344,3.5125319303610265,1290315
1982-12-20,3.664980411529541,3.68327489127502,3.439349215588708,3.457643695334187,961594
1982-12-27,3.6771786212921143,3.6954731114650423,3.6283932111756645,3.677178621292114,899170
1983-01-03,3.5978996753692627,3.6710772613229894,3.5918013114822194,3.6405863687847035,1154842
1983-01-10,3.805239200592041,3.817435629612693,3.561313709838033,3.5735098298927817,2000221
1983-01-17,3.7076680660247803,3.878416175308826,3.7076680660247803,3.8357291479878146,1007416
1983-01-24,3.5613131523132324,3.6405888471561716,3.494233575615735,3.5735092704586746,1449032
1983-01-31,3.5857064723968506,3.5918045327872874,3.463743719758509,3.561313921869182,1020697
1983-02-07,3.579608678817749,3.6344918443543186,3.536921634971108,3.6040012311635516,993469
1983-02-14,3.5613131523132324,3.719864850964966,3.561313152313232,3.6344907880834505,1292972
1983-02-21,3.51252818107605,3.5491171546865528,3.4393505428209097,3.500331753550594,693968
1983-02-28,3.7858896255493164,3.798161391787203,3.503634960608569,3.522042920847657,725843
1983-03-07,3.6570351123809814,3.816570288807387,3.6202194937486323,3.7981623240500455,786276
1983-03-14,3.5343143939971924,3.6693056648391553,3.4729549515288127,3.650897396863555,917764
1983-03-21,3.6938509941101074,3.693850994110108,3.5343158197475315,3.552723784266738,514665
1983-03-28,3.632491111755371,3.7674824331789014,3.632491111755371,3.7306665051970946,681351
1983-04-04,3.2520618438720703,3.6202199409696947,3.22751799145772,3.6202199409696947,1480244
1983-04-11,3.7306671142578125,3.730667114257813,3.2888774607621043,3.331829591008032,1860099
1983-04-18,4.111093521118164,4.123365592413746,3.6202168869370825,3.632488647350555,2178860
1983-04-25,4.086552143096924,4.172455443681418,3.957696725896773,4.1295036379480345,1403209
