Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL,
1986-03-10,0.05367308855056763,0.06712999939918518,0.06790100038051605,0.06327199935913086,0.06327199935913086,576169200,ORCL
1986-03-17,0.048120275139808655,0.06018500030040741,0.06635800004005432,0.06018500030040741,0.06635800004005432,117352800,ORCL
1986-03-24,0.050588458776474,0.06327199935913086,0.06481499969959259,0.06018500030040741,0.06018500030040741,87253200,ORCL
1986-03-31,0.049353960901498795,0.06172800064086914,0.06481499969959259,0.06018500030040741,0.06404300034046173,65772000,ORCL
1986-04-07,0.051204901188611984,0.06404300034046173,0.06481499969959259,0.0625,0.0625,60652800,ORCL
1986-04-14,0.06416062265634537,0.08024699985980988,0.0817900002002716,0.06404300034046173,0.06404300034046173,128854800,ORCL
1986-04-21,0.06724527478218079,0.0841049998998642,0.08912000060081482,0.07947500050067902,0.08024699985980988,91335600,ORCL
1986-04-28,0.05922507867217064,0.07407400012016296,0.08641999959945679,0.07407400012016296,0.0841049998998642,90687600,ORCL
1986-05-05,0.0653943344950676,0.0817900002002716,0.0817900002002716,0.07407400012016296,0.07407400012016296,52844400,ORCL
1986-05-12,0.06662800163030624,0.08333300054073334,0.08333300054073334,0.08024699985980988,0.0817900002002716,54399600,ORCL
1986-05-19,0.06045875325798988,0.0756170004606247,0.08333300054073334,0.0756170004606247,0.08333300054073334,30488400,ORCL
1986-05-26,0.05799140781164169,0.07253099977970123,0.07716000080108643,0.07175900042057037,0.0756170004606247,29289600,ORCL
1986-06-02,0.06169246882200241,0.07716000080108643,0.08024699985980988,0.06481499969959259,0.07253099977970123,126392400,ORCL
1986-06-09,0.06169246882200241,0.07716000080108643,0.07870399951934814,0.0733020007610321,0.07716000080108643,66355200,ORCL
1986-06-16,0.059842340648174286,0.07484599947929382,0.07793200016021729,0.0744599997997284,0.07716000080108643,59097600,ORCL
1986-06-23,0.059842340648174286,0.07484599947929382,0.07716000080108643,0.07407400012016296,0.07484599947929382,48826800,ORCL
1986-06-30,0.059842340648174286,0.07484599947929382,0.07638899981975555,0.07484599947929382,0.07484599947929382,15292800,ORCL
1986-07-07,0.05860784277319908,0.0733020007610321,0.07638899981975555,0.0733020007610321,0.07484599947929382,27961200,ORCL
1986-07-14,0.04626934975385666,0.05787000060081482,0.07484599947929382,0.053240999579429626,0.0733020007610321,314604000,ORCL
1986-07-21,0.04071735590696335,0.050925999879837036,0.05787000060081482,0.048611000180244446,0.05787000060081482,50155200,ORCL
1986-07-28,0.03824995830655098,0.047839999198913574,0.05015400052070618,0.047839999198913574,0.05015400052070618,53946000,ORCL
1986-08-04,0.03763272613286972,0.047067999839782715,0.047839999198913574,0.044753000140190125,0.047839999198913574,29354400,ORCL
1986-08-11,0.03917503356933594,0.048996999859809875,0.05015400052070618,0.04166699945926666,0.047067999839782715,159343200,ORCL
1986-08-18,0.03763272613286972,0.047067999839782715,0.049382999539375305,0.047067999839782715,0.048996999859809875,47466000,ORCL
1986-08-25,0.04071735590696335,0.050925999879837036,0.05246900022029877,0.042438000440597534,0.047067999839782715,115020000,ORCL
1986-09-01,0.038866426795721054,0.048611000180244446,0.053240999579429626,0.047067999839782715,0.050925999879837036,160218000,ORCL
1986-09-08,0.03578178584575653,0.044753000140190125,0.048611000180244446,0.0408950001001358,0.048611000180244446,82652400,ORCL
1986-09-15,0.03763272613286972,0.047067999839782715,0.048611000180244446,0.043209999799728394,0.044753000140190125,43610400,ORCL
1986-09-22,0.03516455367207527,0.043981000781059265,0.05015400052070618,0.043981000781059265,0.047067999839782715,93862800,ORCL
1986-09-29,0.03393084928393364,0.042438000440597534,0.045524999499320984,0.040123000741004944,0.043981000781059265,81097200,ORCL
1986-10-06,0.043801963329315186,0.05478399991989136,0.05941399931907654,0.042438000440597534,0.042438000440597534,402570000,ORCL
1986-10-13,0.04503563418984413,0.05632700026035309,0.05709899961948395,0.05246900022029877,0.05478399991989136,75232800,ORCL
1986-10-20,0.04441921040415764,0.05555599927902222,0.05709899961948395,0.05478399991989136,0.05632700026035309,38782800,ORCL
1986-10-27,0.04441921040415764,0.05555599927902222,0.05632700026035309,0.053240999579429626,0.05516999959945679,39884400,ORCL
1986-11-03,0.04873752221465111,0.06095699965953827,0.06327199935913086,0.0540120005607605,0.05478399991989136,246920400,ORCL
1986-11-10,0.04997120797634125,0.0625,0.06481499969959259,0.06018500030040741,0.06095699965953827,134427600,ORCL
1986-11-17,0.04997120797634125,0.0625,0.0625,0.05864199995994568,0.0625,34538400,ORCL
1986-11-24,0.05305583402514458,0.06635800004005432,0.06790100038051605,0.06095699965953827,0.0625,135658800,ORCL
1986-12-01,0.049353960901498795,0.06172800064086914,0.06635800004005432,0.06018500030040741,0.06635800004005432,45846000,ORCL
1986-12-08,0.049353960901498795,0.06172800064086914,0.0625,0.06095699965953827,0.06172800064086914,47725200,ORCL
1986-12-15,0.04873752221465111,0.06095699965953827,0.0625,0.06018500030040741,0.06172800064086914,34830000,ORCL
1986-12-22,0.04688660055398941,0.05864199995994568,0.06172800064086914,0.05787000060081482,0.06095699965953827,80676000,ORCL
1986-12-29,0.051204901188611984,0.06404300034046173,0.06597200036048889,0.05787000060081482,0.05864199995994568,152280000,ORCL
1987-01-05,0.06354337185621262,0.07947500050067902,0.0817900002002716,0.06404300034046173,0.06481499969959259,606884400,ORCL
1987-01-12,0.06601154804229736,0.08256199955940247,0.09027799963951111,0.0756170004606247,0.07947500050067902,275788800,ORCL
1987-01-19,0.06909618526697159,0.08641999959945679,0.0925929993391037,0.07947500050067902,0.08256199955940247,295326000,ORCL
1987-01-26,0.06662800163030624,0.08333300054073334,0.08719100058078766,0.07793200016021729,0.08641999959945679,125452800,ORCL
1987-02-02,0.07094714790582657,0.08873499929904938,0.09413599967956543,0.08256199955940247,0.08333300054073334,151437600,ORCL
1987-02-09,0.08760392665863037,0.10956799983978271,0.10956799983978271,0.08796299993991852,0.08873499929904938,410216400,ORCL
1987-02-16,0.09007126837968826,0.11265400052070618,0.11728399991989136,0.10802499949932098,0.10956799983978271,320112000,ORCL
1987-02-23,0.09500687569379807,0.11882700026035309,0.11959899961948395,0.10879600048065186,0.1118829995393753,125193600,ORCL
1987-03-02,0.10364431887865067,0.12962999939918518,0.1358020007610321,0.1165120005607605,0.11882700026035309,137019600,ORCL
1987-03-09,0.09439041465520859,0.11805599927902222,0.12808600068092346,0.11766999959945679,0.12808600068092346,138380400,ORCL
1987-03-16,0.10426074266433716,0.13040100038051605,0.13503099977970123,0.11574099957942963,0.11805599927902222,118195200,ORCL
1987-03-23,0.11104720085859299,0.13888899981975555,0.14351899921894073,0.12037000060081482,0.13040100038051605,105316200,ORCL
1987-03-30,0.12461938709020615,0.15586400032043457,0.15895099937915802,0.11882700026035309,0.13734599947929382,214585200,ORCL
1987-04-06,0.11845015734434128,0.14814800024032593,0.17283999919891357,0.14506199955940247,0.15586400032043457,337446000,ORCL
1987-04-13,0.11721648275852203,0.1466049998998642,0.14969100058078766,0.125,0.14814800024032593,157577400,ORCL
1987-04-20,0.11845015734434128,0.14814800024032593,0.15432099997997284,0.14197500050067902,0.1466049998998642,106806600,ORCL
1987-04-27,0.11351455748081207,0.14197500050067902,0.15586400032043457,0.13734599947929382,0.14814800024032593,92032200,ORCL
1987-05-04,0.12955495715141296,0.16203700006008148,0.16203700006008148,0.14043200016021729,0.14197500050067902,129924000,ORCL
1987-05-11,0.13695783913135529,0.17129600048065186,0.18209899961948395,0.16203700006008148,0.16203700006008148,166617000,ORCL
1987-05-18,0.11845015734434128,0.14814800024032593,0.17283999919891357,0.13734599947929382,0.17129600048065186,136954800,ORCL
